day,location,cases,cases7,IA7,cases14,IA14
2020-10-14,Pradochano,0,0,0.00,0,0.00
2020-10-14,San Gil,0,0,0.00,0,0.00
2020-10-14,Plasenzuela,0,0,0.00,0,0.00
2020-10-14,Portaje,0,0,0.00,0,0.00
2020-10-14,Portezuelo,0,0,0.00,0,0.00
2020-10-14,Pozuelo de Zarzón,0,0,0.00,0,0.00
2020-10-14,Puerto de Santa Cruz,0,0,0.00,0,0.00
2020-10-14,Rebollar,0,0,0.00,0,0.00
2020-10-14,Pajares de la Rivera,0,0,0.00,0,0.00
2020-10-14,Riolobos,0,0,0.00,0,0.00
2020-10-14,Robledillo de Gata,0,1,1098.90,2,2197.80
2020-10-14,Robledillo de la Vera,0,0,0.00,0,0.00
2020-10-14,Robledillo de Trujillo,0,0,0.00,0,0.00
2020-10-14,Robledollano,0,0,0.00,0,0.00
2020-10-14,Romangordo,0,0,0.00,0,0.00
2020-10-14,Ruanes,0,0,0.00,0,0.00
2020-10-14,Salorino,0,0,0.00,0,0.00
2020-10-14,Salvatierra de Santiago,0,0,0.00,0,0.00
2020-10-14,San Martín de Trevejo,0,1,128.53,1,128.53
2020-10-14,Santa Ana,0,0,0.00,0,0.00
2020-10-14,Santa Cruz de la Sierra,3,10,3058.10,10,3058.10
2020-10-14,Bronco (El),0,0,0.00,0,0.00
2020-10-14,Santa Cruz de Paniagua,0,0,0.00,0,0.00
2020-10-14,Santa Marta de Magasca,0,0,0.00,0,0.00
2020-10-14,Santiago de Alcántara,0,2,382.41,2,382.41
2020-10-14,Santiago del Campo,0,0,0.00,0,0.00
2020-10-14,Santibáñez El Alto,0,1,270.27,1,270.27
2020-10-14,Santibáñez El Bajo,0,1,132.28,1,132.28
2020-10-14,Saucedilla,1,4,470.04,7,822.56
2020-10-14,Segura de Toro,0,1,546.45,1,546.45
2020-10-14,Serradilla,0,0,0.00,1,65.53
2020-10-14,Villarreal de San Carlos,0,0,0.00,0,0.00
2020-10-14,Serrejón,0,0,0.00,0,0.00
2020-10-14,Sierra de Fuentes,0,0,0.00,3,150.15
2020-10-14,Talaván,0,0,0.00,2,245.70
2020-10-14,Talaveruela de la Vera,8,12,3761.76,13,4075.24
2020-10-14,Barquilla (La),0,0,0.00,0,0.00
2020-10-14,Barquilla de Pinares,0,0,0.00,0,0.00
2020-10-14,Centenillo (El),0,0,-1.00,0,-1.00
2020-10-14,Santa María de Las Lomas,0,0,0.00,0,0.00
2020-10-14,Talayuela,2,12,188.53,26,408.48
2020-10-14,Palancoso,0,0,0.00,0,0.00
2020-10-14,Tejeda de Tiétar,0,0,0.00,0,0.00
2020-10-14,Valdeíñigos,0,0,0.00,0,0.00
2020-10-14,Herguijuela (La),0,0,0.00,0,0.00
2020-10-14,Maulique,0,0,0.00,0,0.00
2020-10-14,Mirabel (Toril),0,0,0.00,0,0.00
2020-10-14,Salto de Torrejón,0,0,-1.00,0,-1.00
2020-10-14,Toril,0,0,0.00,0,0.00
2020-10-14,Tornavacas,0,2,176.68,2,176.68
2020-10-14,Torno (El),0,1,116.28,1,116.28
2020-10-14,Torrecilla de los Ángeles,0,0,0.00,0,0.00
2020-10-14,Torrecillas de la Tiesa,1,1,93.72,3,281.16
2020-10-14,Torre de Don Miguel,0,0,0.00,0,0.00
2020-10-14,Torre de Santa María,0,0,0.00,0,0.00
2020-10-14,Torrejoncillo,1,2,77.04,2,77.04
2020-10-14,Valdencín,2,3,884.96,4,1179.94
2020-10-14,Torrejón El Rubio,0,0,0.00,0,0.00
2020-10-14,Torremenga,1,1,166.94,1,166.94
2020-10-14,Torremocha,0,0,0.00,0,0.00
2020-10-14,Torreorgaz,0,0,0.00,0,0.00
2020-10-14,Torrequemada,0,0,0.00,0,0.00
2020-10-14,Belén,0,0,0.00,0,0.00
2020-10-14,Huertas de la Magdalena,0,0,0.00,1,1149.43
2020-10-14,Pago de San Clemente,0,0,0.00,0,0.00
2020-10-14,Trujillo,1,2,23.23,19,220.70
2020-10-14,Valdastillas,0,0,0.00,0,0.00
2020-10-14,Valdecañas de Tajo,0,0,0.00,0,0.00
2020-10-14,Valdemoreno,0,0,0.00,0,0.00
2020-10-14,Valdefuentes,0,0,0.00,1,85.18
2020-10-14,Valdehúncar,0,0,0.00,0,0.00
2020-10-14,Valdelacasa de Tajo,0,0,0.00,0,0.00
2020-10-14,Valdelamatanza,0,0,0.00,0,0.00
2020-10-14,Valdemorales,0,0,0.00,0,0.00
2020-10-14,Valdeobispo,0,0,0.00,0,0.00
2020-10-14,Alcorneo,0,0,0.00,0,0.00
2020-10-14,Aceña de la Borrega (La),0,0,0.00,0,0.00
2020-10-14,Casiñas (Las),0,2,1470.59,2,1470.59
2020-10-14,Estación Ferrocarril,0,0,0.00,0,0.00
2020-10-14,Fontañera (La),0,0,0.00,0,0.00
2020-10-14,Huertas de Cansa (Las),0,0,0.00,0,0.00
2020-10-14,Jola,0,0,0.00,0,0.00
2020-10-14,Lanchuelas (Las),0,0,0.00,0,0.00
2020-10-14,Pino (El),0,0,0.00,0,0.00
2020-10-14,San Pedro de los Majarretes,0,0,0.00,0,0.00
2020-10-14,Valencia de Alcántara,0,2,44.40,6,133.19
2020-10-14,Valverde de la Vera,8,19,3933.75,23,4761.90
2020-10-14,Valverde del Fresno,0,1,43.31,5,216.54
2020-10-14,Viandar de la Vera,0,0,0.00,1,444.44
2020-10-14,Villa del Campo,0,0,0.00,0,0.00
2020-10-14,Villa del Rey,0,0,0.00,0,0.00
2020-10-14,Villamesías,0,0,0.00,0,0.00
2020-10-14,Trevejo,0,0,0.00,0,0.00
2020-10-14,Villamiel,0,0,0.00,0,0.00
2020-10-14,Villanueva de la Sierra,0,0,0.00,0,0.00
2020-10-14,Villanueva de la Vera,3,8,395.84,11,544.29
2020-10-14,Navatrasierra,3,13,7602.34,13,7602.34
2020-10-14,Villar del Pedroso,0,0,0.00,0,0.00
2020-10-14,Villar de Plasencia,0,0,0.00,0,0.00
2020-10-14,Villasbuenas de Gata,0,0,0.00,0,0.00
2020-10-14,Zarza de Granadilla,0,1,55.40,1,55.40
2020-10-14,Granadilla,0,0,-1.00,0,-1.00
2020-10-14,Zarza de Montánchez,0,0,0.00,0,0.00
2020-10-14,Zarza la Mayor,0,8,651.47,24,1954.40
2020-10-14,Zorita,1,1,73.15,1,73.15
2020-10-14,Rosalejo,0,1,71.58,2,143.16
2020-10-14,Vegaviana,0,0,0.00,0,0.00
2020-10-14,Alagón del Río,0,0,0.00,0,0.00
2020-10-14,Rincón (El),0,0,0.00,0,0.00
2020-10-14,Tiétar,0,4,443.46,5,554.32
2020-10-14,Pueblonuevo de Miramontes,0,2,252.84,3,379.27
2020-10-15,Acedera,0,0,0.00,0,0.00
2020-10-15,Guadalperales (Los),1,1,148.15,1,148.15
2020-10-15,Aceuchal,2,10,183.52,12,220.22
2020-10-15,Ahillones,0,4,459.24,4,459.24
2020-10-15,Alange,0,3,162.34,4,216.45
2020-10-15,Albuera (La),0,1,49.31,1,49.31
2020-10-15,Alburquerque,2,8,155.88,16,311.77
2020-10-15,Benavente,0,0,0.00,0,0.00
2020-10-15,Casas de San Juan,0,0,0.00,0,0.00
2020-10-15,Silvestre,0,0,0.00,0,0.00
2020-10-15,Tejarejo,0,0,0.00,0,0.00
2020-10-15,Alconchel,0,2,119.05,2,119.05
2020-10-15,Alconera,0,0,0.00,0,0.00
2020-10-15,Aljucén,0,0,0.00,0,0.00
2020-10-15,Chaparrales (Los),0,0,0.00,0,0.00
2020-10-15,Almendral,0,1,81.17,1,81.17
2020-10-15,Almendralejo,17,76,231.00,139,422.48
2020-10-15,San Marcos,0,0,0.00,0,0.00
2020-10-15,Arroyo de San Serván,0,3,73.05,7,170.44
2020-10-15,Atalaya,0,0,0.00,0,0.00
2020-10-15,Azuaga,0,0,0.00,7,90.52
2020-10-15,Cardenchosa (La),0,0,0.00,0,0.00
2020-10-15,Albalá,0,0,0.00,0,0.00
2020-10-15,Alcazaba,0,0,0.00,0,0.00
2020-10-15,Alvarado,0,0,0.00,0,0.00
2020-10-15,Badajoz,29,169,133.23,385,303.51
2020-10-15,Balboa,0,1,189.75,3,569.26
2020-10-15,Bótoa,0,0,0.00,0,0.00
2020-10-15,Carboneras (Las),0,0,0.00,0,0.00
2020-10-15,Corchuela (La),0,0,0.00,0,0.00
2020-10-15,Fresnos (Los),0,0,0.00,0,0.00
2020-10-15,Gévora,0,10,406.01,14,568.41
2020-10-15,Novelda del Guadiana,0,0,0.00,1,108.11
2020-10-15,Sagrajas,0,0,0.00,2,349.65
2020-10-15,Santa Engracia,0,0,0.00,0,0.00
2020-10-15,Valdebótoa,0,2,150.72,5,376.79
2020-10-15,Villafranco del Guadiana,2,3,198.94,3,198.94
2020-10-15,Atalaya (Badajoz),0,0,0.00,0,0.00
2020-10-15,Campofrío,0,0,0.00,0,0.00
2020-10-15,Club Campo Pino,0,0,0.00,0,0.00
2020-10-15,Corazón de Jesús,0,0,0.00,0,0.00
2020-10-15,Cuartel de Sancha Brava,0,0,0.00,0,0.00
2020-10-15,Dehesilla de Calamón,0,0,0.00,0,0.00
2020-10-15,Golf Guadiana,0,0,0.00,0,0.00
2020-10-15,Manantío (El),0,0,0.00,0,0.00
2020-10-15,Montitos (Los),0,0,0.00,0,0.00
2020-10-15,Pinares (Los),0,0,0.00,0,0.00
2020-10-15,Río Caya,0,0,0.00,0,0.00
2020-10-15,Tres Arroyos,0,0,0.00,0,0.00
2020-10-15,Vaguadas (Las),0,0,0.00,0,0.00
2020-10-15,Cerro Gordo,0,0,0.00,0,0.00
2020-10-15,Pilara (La),0,0,0.00,0,0.00
2020-10-15,Barcarrota,0,0,0.00,0,0.00
2020-10-15,Baterno,0,0,0.00,1,353.36
2020-10-15,Benquerencia de la Serena,0,0,0.00,0,0.00
2020-10-15,Helechal,0,0,0.00,0,0.00
2020-10-15,Nava (La),0,0,0.00,0,0.00
2020-10-15,Puerto Hurraco,0,0,0.00,1,1000.00
2020-10-15,Puerto Mejoral,0,0,0.00,0,0.00
2020-10-15,Berlanga,0,2,85.36,6,256.08
2020-10-15,Bienvenida,0,2,95.83,4,191.66
2020-10-15,Bodonal de la Sierra,0,0,0.00,0,0.00
2020-10-15,Burguillos del Cerro,0,0,0.00,2,65.42
2020-10-15,Almorchón,0,0,0.00,0,0.00
2020-10-15,Cabeza del Buey,0,2,41.57,13,270.21
2020-10-15,Cabeza la Vaca,0,0,0.00,0,0.00
2020-10-15,Calamonte,1,12,194.74,21,340.80
2020-10-15,Calera de León,0,0,0.00,0,0.00
2020-10-15,Calzadilla de los Barros,0,0,0.00,0,0.00
2020-10-15,Campanario,0,6,124.17,7,144.87
2020-10-15,Guarda (La),0,0,0.00,0,0.00
2020-10-15,Campillo de Llerena,0,0,0.00,0,0.00
2020-10-15,Capilla,0,0,0.00,0,0.00
2020-10-15,Carmonita,0,0,0.00,0,0.00
2020-10-15,Carrascalejo (El),0,0,0.00,0,0.00
2020-10-15,Cancho Gordo,0,0,-1.00,0,-1.00
2020-10-15,Casas de Don Pedro,0,0,0.00,0,0.00
2020-10-15,Casas de Reina,0,1,510.20,1,510.20
2020-10-15,Castilblanco,0,6,630.91,9,946.37
2020-10-15,Castuera,2,8,136.26,13,221.43
2020-10-15,Pantano del Zújar,0,0,0.00,0,0.00
2020-10-15,Bacoco,0,0,0.00,0,0.00
2020-10-15,Codosera (La),0,0,0.00,0,0.00
2020-10-15,Marco (El),0,0,0.00,0,0.00
2020-10-15,Rabaza (La),0,0,0.00,0,0.00
2020-10-15,Tojera (La),0,0,0.00,0,0.00
2020-10-15,Varse (La),0,0,0.00,0,0.00
2020-10-15,Vega (La),0,0,0.00,0,0.00
2020-10-15,Cordobilla de Lácara,0,0,0.00,0,0.00
2020-10-15,Coronada (La),0,0,0.00,0,0.00
2020-10-15,Corte de Peleas,0,2,163.80,5,409.50
2020-10-15,Cortijo del Cura,0,0,0.00,0,0.00
2020-10-15,Cristina,0,0,0.00,1,181.16
2020-10-15,Cheles,0,3,255.10,3,255.10
2020-10-15,Don Álvaro,0,0,0.00,0,0.00
2020-10-15,Conquista del Guadiana,0,0,0.00,0,0.00
2020-10-15,Don Benito,13,42,127.26,76,230.28
2020-10-15,Gargáligas,0,0,0.00,0,0.00
2020-10-15,Hernán Cortés,0,0,0.00,1,104.49
2020-10-15,Ruecas,0,0,0.00,0,0.00
2020-10-15,Torviscal (El),0,0,0.00,1,185.19
2020-10-15,Valdehornillos,0,0,0.00,1,158.98
2020-10-15,Vivares,0,0,0.00,0,0.00
2020-10-15,Entrín Alto,0,0,0.00,0,0.00
2020-10-15,Entrín Bajo,0,2,375.94,2,375.94
2020-10-15,Esparragalejo,0,0,0.00,2,136.80
2020-10-15,Esparragosa de la Serena,0,1,98.14,1,98.14
2020-10-15,Esparragosa de Lares,0,0,0.00,0,0.00
2020-10-15,Galizuela,0,0,0.00,0,0.00
2020-10-15,Feria,3,5,437.06,5,437.06
2020-10-15,Fregenal de la Sierra,2,7,144.42,7,144.42
2020-10-15,Fuenlabrada de los Montes,0,0,0.00,0,0.00
2020-10-15,Fuente de Cantos,6,38,804.91,43,910.82
2020-10-15,Estación,0,0,0.00,0,0.00
2020-10-15,Fuente del Arco,0,0,0.00,0,0.00
2020-10-15,Valdecigueñas,0,0,0.00,0,0.00
2020-10-15,Fuente del Maestre,1,7,103.81,17,252.11
2020-10-15,Fuentes de León,0,0,0.00,0,0.00
2020-10-15,Garbayuela,0,1,196.85,2,393.70
2020-10-15,Garlitos,0,0,0.00,0,0.00
2020-10-15,Garrovilla (La),0,1,42.63,3,127.88
2020-10-15,Granja de Torrehermosa,0,0,0.00,0,0.00
2020-10-15,Rubios (Los),0,0,0.00,0,0.00
2020-10-15,Guareña,9,30,455.51,39,592.17
2020-10-15,Torrefresneda,0,0,0.00,0,0.00
2020-10-15,Haba (La),1,1,80.45,3,241.35
2020-10-15,Bohonal,0,0,0.00,0,0.00
2020-10-15,Helechosa de los Montes,1,3,519.03,3,519.03
2020-10-15,Herrera del Duque,0,1,30.54,4,122.17
2020-10-15,Peloche,0,0,0.00,0,0.00
2020-10-15,Higuera de la Serena,0,0,0.00,0,0.00
2020-10-15,Higuera de Llerena,0,3,890.21,3,890.21
2020-10-15,Rubiales,0,0,0.00,0,0.00
2020-10-15,Higuera de Vargas,0,0,0.00,0,0.00
2020-10-15,Higuera la Real,0,1,44.39,1,44.39
2020-10-15,Hinojosa del Valle,0,2,414.08,2,414.08
2020-10-15,Hornachos,5,25,695.41,25,695.41
2020-10-15,Bazana (La),0,0,0.00,0,0.00
2020-10-15,Brovales,0,0,0.00,0,0.00
2020-10-15,Jerez de los Caballeros,8,16,192.82,19,228.97
2020-10-15,Valuengo,0,0,0.00,1,243.90
2020-10-15,Lapa (La),0,3,1067.62,3,1067.62
2020-10-15,Guadajira,0,0,0.00,0,0.00
2020-10-15,Lobón,3,17,761.65,20,896.06
2020-10-15,Llera,0,0,0.00,0,0.00
2020-10-15,Llerena,5,27,465.20,55,947.62
2020-10-15,Magacela,0,0,0.00,0,0.00
2020-10-15,Maguilla,0,0,0.00,0,0.00
2020-10-15,Malcocinado,0,0,0.00,0,0.00
2020-10-15,Malpartida de la Serena,0,0,0.00,0,0.00
2020-10-15,Manchita,0,1,130.72,1,130.72
2020-10-15,Medellín,0,0,0.00,0,0.00
2020-10-15,Yelbes,0,3,914.63,4,1219.51
2020-10-15,Medina de Las Torres,0,0,0.00,0,0.00
2020-10-15,Mengabril,0,0,0.00,0,0.00
2020-10-15,Campomanes,0,0,0.00,0,0.00
2020-10-15,Estación de Aljucén,0,0,0.00,0,0.00
2020-10-15,Estación de El Carrascalejo,0,0,0.00,0,0.00
2020-10-15,Mérida,31,119,202.98,274,467.36
2020-10-15,Carrión,0,0,0.00,0,0.00
2020-10-15,Miralrío,0,0,0.00,0,0.00
2020-10-15,Prado (El),0,0,0.00,0,0.00
2020-10-15,Proserpina,0,0,0.00,0,0.00
2020-10-15,Psiquiátrico,0,0,0.00,0,0.00
2020-10-15,Virgen de la Luz,0,0,0.00,0,0.00
2020-10-15,Vivero (El),0,0,0.00,0,0.00
2020-10-15,Mirandilla,0,0,0.00,2,157.85
2020-10-15,Monesterio,0,4,94.65,4,94.65
2020-10-15,Montemolín,0,1,123.30,1,123.30
2020-10-15,Pallarés,0,4,1055.41,4,1055.41
2020-10-15,Santa María de Nava,0,0,0.00,0,0.00
2020-10-15,Monterrubio de la Serena,0,0,0.00,0,0.00
2020-10-15,Barbaño,0,5,759.88,7,1063.83
2020-10-15,Lácara,0,0,0.00,0,0.00
2020-10-15,Montijo,3,12,82.36,28,192.16
2020-10-15,Morera (La),0,0,0.00,0,0.00
2020-10-15,Nava de Santiago (La),0,2,214.59,5,536.48
2020-10-15,Navalvillar de Pela,0,0,0.00,3,76.10
2020-10-15,Obando,0,0,0.00,0,0.00
2020-10-15,Vegas Altas,0,0,0.00,0,0.00
2020-10-15,Nogales,1,3,460.12,4,613.50
2020-10-15,Oliva de la Frontera,2,2,38.93,4,77.87
2020-10-15,Abejarones de Arriba Y Abajo,0,0,-1.00,0,-1.00
2020-10-15,Campo Ameno,0,0,-1.00,0,-1.00
2020-10-15,Osa Y Navas (La),0,0,-1.00,0,-1.00
2020-10-15,Garza (La),0,0,0.00,0,0.00
2020-10-15,Oliva de Mérida,0,0,0.00,3,174.22
2020-10-15,Zapatera (La),0,0,0.00,0,0.00
2020-10-15,Olivenza,1,32,316.24,49,484.24
2020-10-15,San Benito de la Contienda,0,0,0.00,0,0.00
2020-10-15,San Francisco de Olivenza,0,0,0.00,0,0.00
2020-10-15,San Jorge de Alor,0,0,0.00,0,0.00
2020-10-15,San Rafael de Olivenza,0,0,0.00,0,0.00
2020-10-15,Santo Domingo,0,0,0.00,0,0.00
2020-10-15,Villarreal,0,0,0.00,0,0.00
2020-10-15,Orellana de la Sierra,0,0,0.00,3,1315.79
2020-10-15,Orellana la Vieja,0,2,74.27,15,557.00
2020-10-15,Palomas,0,0,0.00,0,0.00
2020-10-15,Parra (La),2,8,594.35,24,1783.06
2020-10-15,Peñalsordo,0,0,0.00,0,0.00
2020-10-15,Peraleda del Zaucejo,0,0,0.00,0,0.00
2020-10-15,Puebla de Alcocer,0,0,0.00,6,506.76
2020-10-15,Puebla de la Calzada,0,4,68.43,10,171.09
2020-10-15,Puebla de la Reina,0,1,134.95,1,134.95
2020-10-15,Puebla del Maestre,0,0,0.00,0,0.00
2020-10-15,Puebla del Prior,0,2,408.16,2,408.16
2020-10-15,Puebla de Obando,1,1,54.47,1,54.47
2020-10-15,Puebla de Sancho Pérez,0,0,0.00,1,37.16
2020-10-15,Raposo (El),0,0,0.00,0,0.00
2020-10-15,Quintana de la Serena,1,8,174.03,9,195.78
2020-10-15,Reina,0,0,0.00,1,653.59
2020-10-15,Rena,0,0,0.00,0,0.00
2020-10-15,Retamal de Llerena,0,1,225.73,1,225.73
2020-10-15,Ribera del Fresno,42,74,2210.27,79,2359.62
2020-10-15,Risco,0,0,0.00,0,0.00
2020-10-15,Roca de la Sierra (La),3,4,273.22,4,273.22
2020-10-15,Salvaleón,0,0,0.00,1,56.98
2020-10-15,Salvatierra de los Barros,0,0,0.00,0,0.00
2020-10-15,Sancti-Spíritus,0,1,598.80,4,2395.21
2020-10-15,San Pedro de Mérida,0,2,237.25,5,593.12
2020-10-15,Santa Amalia,0,7,174.09,12,298.43
2020-10-15,Santa Marta,1,4,97.04,6,145.56
2020-10-15,Santos de Maimona (Los),0,0,0.00,0,0.00
2020-10-15,Dehesa Mayorga,0,0,0.00,0,0.00
2020-10-15,Dehesa Piedrabuena,0,0,0.00,0,0.00
2020-10-15,San Vicente de Alcántara,0,0,0.00,0,0.00
2020-10-15,Segura de León,0,0,0.00,1,52.94
2020-10-15,Siruela,1,5,262.74,12,630.58
2020-10-15,Cortegana,0,0,0.00,0,0.00
2020-10-15,Retamal,0,0,0.00,0,0.00
2020-10-15,Solana de los Barros,2,5,256.81,8,410.89
2020-10-15,Puerto Peña,0,0,0.00,0,0.00
2020-10-15,Talarrubias,0,1,29.56,3,88.68
2020-10-15,Talavera la Real,0,4,75.27,7,131.73
2020-10-15,Táliga,0,0,0.00,0,0.00
2020-10-15,Tamurejo,0,0,0.00,0,0.00
2020-10-15,Torre de Miguel Sesmero,0,0,0.00,0,0.00
2020-10-15,Torremayor,0,0,0.00,0,0.00
2020-10-15,Torremejía,0,0,0.00,2,88.89
2020-10-15,Trasierra,0,0,0.00,11,1768.49
2020-10-15,Trujillanos,0,0,0.00,1,72.10
2020-10-15,Usagre,1,19,1087.58,21,1202.06
2020-10-15,Raposo (El),0,0,0.00,0,0.00
2020-10-15,Poblado A.E.T.E.A.,0,0,0.00,0,0.00
2020-10-15,Poblado C.N.V.,0,0,0.00,0,0.00
2020-10-15,Valdecaballeros,0,0,0.00,0,0.00
2020-10-15,Valdetorres,0,1,85.25,2,170.50
2020-10-15,Valencia de Las Torres,0,0,0.00,0,0.00
2020-10-15,Valencia del Mombuey,0,0,0.00,0,0.00
2020-10-15,Nuestra Señora del Valle,0,0,-1.00,0,-1.00
2020-10-15,Valencia del Ventoso,0,0,0.00,1,50.68
2020-10-15,Valverde de Burguillos,0,0,0.00,0,0.00
2020-10-15,Valverde de Leganés,1,25,601.11,27,649.19
2020-10-15,Valverde de Llerena,1,2,341.88,2,341.88
2020-10-15,Valverde de Mérida,0,0,0.00,2,189.57
2020-10-15,Valle de la Serena,0,1,83.96,1,83.96
2020-10-15,Valle de Matamoros,0,0,0.00,0,0.00
2020-10-15,Valle de Santa Ana,0,0,0.00,0,0.00
2020-10-15,Villafranca de los Barros,4,21,163.62,32,249.32
2020-10-15,Villagarcía de la Torre,0,0,0.00,1,110.25
2020-10-15,Villagonzalo,0,1,81.04,1,81.04
2020-10-15,Villalba de los Barros,0,4,270.82,4,270.82
2020-10-15,Casas del Castillo de la Encomienda,0,0,0.00,0,0.00
2020-10-15,Encomienda O C.Y.C.A.,0,0,0.00,0,0.00
2020-10-15,Entrerríos,0,0,0.00,0,0.00
2020-10-15,Valdivia,0,1,57.70,1,57.70
2020-10-15,Villanueva de la Serena,3,7,31.44,18,80.85
2020-10-15,Zurbarán,2,2,228.57,2,228.57
2020-10-15,Villanueva del Fresno,0,16,471.00,22,647.63
2020-10-15,Villar del Rey,0,0,0.00,0,0.00
2020-10-15,Palazuelo,0,0,0.00,0,0.00
2020-10-15,Puebla de Alcollarín,0,2,516.80,3,775.19
2020-10-15,Villar de Rena,0,0,0.00,0,0.00
2020-10-15,Villarta de los Montes,0,0,0.00,1,228.83
2020-10-15,Buen Suceso,0,0,0.00,0,0.00
2020-10-15,Cabrahíga,0,0,0.00,0,0.00
2020-10-15,Huerta Plata,0,0,0.00,0,0.00
2020-10-15,Palomar Navas,0,0,0.00,0,0.00
2020-10-15,Zafra,4,25,150.53,35,210.74
2020-10-15,Zahínos,0,0,0.00,2,71.35
2020-10-15,San Cristóbal de Zalamea,0,0,0.00,0,0.00
2020-10-15,Zalamea de la Serena,0,0,0.00,0,0.00
2020-10-15,Zarza-Capilla,0,0,0.00,0,0.00
2020-10-15,Zarza (La),0,1,28.80,6,172.81
2020-10-15,Valdelacalzada,1,5,184.43,7,258.21
2020-10-15,Pueblonuevo del Guadiana,3,5,247.40,5,247.40
2020-10-15,Guadiana,8,11,442.66,11,442.66
2020-10-15,Abadía,0,0,0.00,0,0.00
2020-10-15,Abertura,0,0,0.00,0,0.00
2020-10-15,Acebo,0,0,0.00,0,0.00
2020-10-15,Acehúche,0,0,0.00,0,0.00
2020-10-15,Aceituna,0,0,0.00,0,0.00
2020-10-15,Ahigal,0,0,0.00,0,0.00
2020-10-15,Albalá,0,0,0.00,0,0.00
2020-10-15,Alcántara,0,0,0.00,0,0.00
2020-10-15,Estorninos,0,0,0.00,0,0.00
2020-10-15,Poblado de Iberdrola,0,0,0.00,0,0.00
2020-10-15,Alcollarín,0,0,0.00,0,0.00
2020-10-15,Alcuéscar,0,16,617.05,19,732.74
2020-10-15,Aldeacentenera,0,0,0.00,1,173.01
2020-10-15,Aldea del Cano,0,0,0.00,0,0.00
2020-10-15,Aldea del Obispo (La),0,0,0.00,1,330.03
2020-10-15,Aldeanueva de la Vera,0,1,48.40,3,145.21
2020-10-15,Aldeanueva del Camino,0,0,0.00,0,0.00
2020-10-15,Aldehuela de Jerte,0,0,0.00,0,0.00
2020-10-15,Alía,0,0,0.00,0,0.00
2020-10-15,Calera (La),0,0,0.00,0,0.00
2020-10-15,Guadisa,0,0,-1.00,0,-1.00
2020-10-15,Pantano de Cíjara,0,0,0.00,0,0.00
2020-10-15,Puerto del Rey,0,0,0.00,0,0.00
2020-10-15,Aliseda,0,1,54.50,1,54.50
2020-10-15,Almaraz,0,1,57.34,3,172.02
2020-10-15,Almoharín,0,1,55.22,6,331.31
2020-10-15,Arroyo de la Luz,0,0,0.00,7,120.46
2020-10-15,Arroyomolinos de la Vera,0,1,225.73,1,225.73
2020-10-15,Arroyomolinos,0,2,250.94,2,250.94
2020-10-15,Baños de Montemayor,0,0,0.00,1,131.75
2020-10-15,Barrado,0,0,0.00,0,0.00
2020-10-15,Belvís de Monroy,0,0,0.00,1,246.31
2020-10-15,Casas de Belvís,0,1,313.48,4,1253.92
2020-10-15,Benquerencia,0,0,0.00,0,0.00
2020-10-15,Berrocalejo,0,0,0.00,0,0.00
2020-10-15,Berzocana,0,0,0.00,0,0.00
2020-10-15,Bohonal de Ibor,0,0,0.00,0,0.00
2020-10-15,Botija,0,0,0.00,0,0.00
2020-10-15,Brozas,0,1,54.76,4,219.06
2020-10-15,Cabañas del Castillo,0,0,0.00,0,0.00
2020-10-15,Retamosa,0,0,0.00,0,0.00
2020-10-15,Roturas,0,0,0.00,0,0.00
2020-10-15,Solana,0,0,0.00,0,0.00
2020-10-15,Cabezabellosa,0,3,872.09,3,872.09
2020-10-15,Cabezuela del Valle,3,7,319.05,7,319.05
2020-10-15,Cabrero,0,0,0.00,0,0.00
2020-10-15,Cáceres,19,131,137.32,236,247.38
2020-10-15,Estación de Arroyo-Malpartida,0,0,0.00,0,0.00
2020-10-15,Rincón de Ballesteros,0,0,0.00,0,0.00
2020-10-15,Valdesalor,0,0,0.00,0,0.00
2020-10-15,Cachorrilla,0,0,0.00,0,0.00
2020-10-15,Cadalso,0,6,1392.11,6,1392.11
2020-10-15,Calzadilla,0,3,631.58,3,631.58
2020-10-15,Arrolobos,0,0,0.00,0,0.00
2020-10-15,Cambrón,0,0,0.00,0,0.00
2020-10-15,Cambroncino,0,0,0.00,0,0.00
2020-10-15,Caminomorisco,1,1,136.80,1,136.80
2020-10-15,Dehesilla,0,0,0.00,0,0.00
2020-10-15,Huerta,0,0,0.00,0,0.00
2020-10-15,Riomalo de Abajo,0,0,0.00,0,0.00
2020-10-15,Campillo de Deleitosa,0,0,0.00,0,0.00
2020-10-15,Campo Lugar,0,0,0.00,0,0.00
2020-10-15,Pizarro,0,1,256.41,1,256.41
2020-10-15,Cañamero,0,4,247.83,7,433.71
2020-10-15,Cañaveral,0,0,0.00,4,424.63
2020-10-15,Estación (La),0,0,0.00,0,0.00
2020-10-15,Grimaldo,0,0,0.00,0,0.00
2020-10-15,Carbajo,0,0,0.00,0,0.00
2020-10-15,Carcaboso,0,4,378.07,9,850.66
2020-10-15,Valderrosa,0,0,0.00,0,0.00
2020-10-15,Carrascalejo,0,0,0.00,0,0.00
2020-10-15,Casar de Cáceres,0,9,201.88,12,269.18
2020-10-15,Perala (La),0,0,0.00,0,0.00
2020-10-15,Azabal,0,0,0.00,0,0.00
2020-10-15,Casar de Palomero,0,0,0.00,0,0.00
2020-10-15,Pedro-Muñoz,0,0,0.00,0,0.00
